[NodeName : FIX,Database : TK2,File Name : C:\Users\Administrator\Desktop\TK2.csv,Date : 16.02.2023,Time : 18:32:14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#AI41,DI97,DO2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[BLOCK TYPE,Tag,Next block,Description,Initial scan,Scan time,Smoothing,I/O device,H/W options,I/O address,Signal conditioning,Low EGU limit,High EGU limit,EGU tag,Initial A/M status,Alarm enable,Alarm area(s),LOLO alarm limit,LO alarm limit,HI alarm limit,HIHI alarm limit,ROC alarm limit,Dead band,Alarm priority,Enable output,Security area 1,Security area 2,Security area 3,Alarm area 1,Alarm area 2,Alarm area 3,Alarm area 4,Alarm area 5,Alarm area 6,Alarm area 7,Alarm area 8,Alarm area 9,Alarm area 10,Alarm area 11,Alarm area 12,Alarm area 13,Alarm area 14,Alarm area 15,User field 1,User field 2,ESIG type,ESIG allow cont use,ESIG xmpt alarm ack,ESIG unsigned writes,ESIG cmnt required,PDR update rate,PDR access time,PDR deadband,PDR latch,PDR disable output,PDR array length,Hist tag description,Hist collect,Hist interval,Hist offset,Hist time resolution,Hist compression,Hist deadband,Hist compress type,Hist compress time,Scale enabled,Scale clamping,Scale use EGU,Scale raw low,Scale raw high,Scale low,Scale high,Shelve enable,Shelve policy]
DO,ECS_WC_SET_Emerg_Stop,,water cooling emergency Off command,SIM,,68:04,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,Water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_GC_set_ON,,gas system on command,SIM,,69:04,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_GC_SET_OFF,,gas system Off command,SIM,,70:04,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_GS_SET_Emerg_Stop,,gas system emergency Off command,SIM,,71:04,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VES_SET_ON,,valves energizing system  on command,SIM,,72:04,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,valves energizing ,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VES_SET_OFF,,valves energizing system  Off command,SIM,,68:05,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,valves energizing ,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VES_SET_Emerg_Stop,,valves energizing system emergency Off command,SIM,,69:05,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,valves energizing ,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VENT_SET_ON,,ventilation system on command,SIM,,70:05,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,ventilation,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VENT_SET_OFF,,ventilation system Off command,SIM,,71:05,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,ventilation,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VENT_SET_Emerg_Stop,,ventilation system emergency Off command,SIM,,72:05,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,ventilation,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_EGS_SET_ON,,exhaust gases system on command,SIM,,68:06,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,exhaust gases,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_EGS_SET_OFF,,exhaust gases system Off command,SIM,,69:06,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,exhaust gases,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_EGS_SET_Emerg_Stop,,exhaust gases system emergency Off command,SIM,,70:06,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,exhaust gases,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_PS_SET_ON,,power source on command,SIM,,71:06,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_PS_SET_OFF,,power source Off command,SIM,,72:06,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_PS_SET_Emerg_Stop,,power source emergency Off command,SIM,,68:07,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VS_SET_ON,,vacuum system on command,SIM,,69:07,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VS_SET_OFF,,vacuum system Off command,SIM,,70:07,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_VS_SET_Emerg_Stop,,vacuum system emergency Off command,SIM,,71:07,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,PID_set_ON,,enable PID processing,SIM,,72:07,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,PID,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,PID_set_OFF,,disable PID processing,SIM,,68:08,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,PID,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,thermocouple_movement_set_on,,enable thermocouple movement,SIM,,69:08,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,thermocouple,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,thermocouple_movement_set_off,,enable thermocouple movement,SIM,,70:08,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,thermocouple,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,thermocouple_run_to,,move thermocouple to given position,SIM,,71:08,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,thermocouple,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,thermocouple_set_current_position,,set thermocouple position measured outside the system,SIM,,72:08,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,thermocouple,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[-------------------------------------------------End of Block List-------------------------------------------------],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
